paper1,paper2,coupling_strength
https://openalex.org/W4225006216,https://openalex.org/W4225082673,1
https://openalex.org/W4221119676,https://openalex.org/W4225012808,1
https://openalex.org/W4224984058,https://openalex.org/W4225103613,1
https://openalex.org/W4224998981,https://openalex.org/W4225103613,1
https://openalex.org/W4225000233,https://openalex.org/W4225103613,1
https://openalex.org/W4224998622,https://openalex.org/W4225103667,1
https://openalex.org/W4221119676,https://openalex.org/W4225085232,1
https://openalex.org/W4225003795,https://openalex.org/W4225162252,1
https://openalex.org/W4225103667,https://openalex.org/W4225115449,1
https://openalex.org/W4225103667,https://openalex.org/W4225162252,1
https://openalex.org/W4225115449,https://openalex.org/W4225162252,1
https://openalex.org/W4224988875,https://openalex.org/W4225108991,1
https://openalex.org/W4221119676,https://openalex.org/W4225086399,1
https://openalex.org/W4225001757,https://openalex.org/W4225011339,1
https://openalex.org/W4224984058,https://openalex.org/W4225001890,1
https://openalex.org/W4224985652,https://openalex.org/W4225086399,1
https://openalex.org/W4225014740,https://openalex.org/W4225156178,1
https://openalex.org/W4224984797,https://openalex.org/W4225009143,1
https://openalex.org/W4224984797,https://openalex.org/W4225011183,1
https://openalex.org/W4224984797,https://openalex.org/W4225127221,1
https://openalex.org/W4225009143,https://openalex.org/W4225011183,1
https://openalex.org/W4225009143,https://openalex.org/W4225127221,1
https://openalex.org/W4225011183,https://openalex.org/W4225127221,1
https://openalex.org/W4225011935,https://openalex.org/W4225014345,1
https://openalex.org/W4220936192,https://openalex.org/W4220955183,1
https://openalex.org/W4220936192,https://openalex.org/W4224992743,1
https://openalex.org/W4221119676,https://openalex.org/W4225108150,1
https://openalex.org/W4220936192,https://openalex.org/W4225006216,1
https://openalex.org/W4220936192,https://openalex.org/W4225011935,1
https://openalex.org/W4220936192,https://openalex.org/W4225094277,1
https://openalex.org/W4220936192,https://openalex.org/W4225103181,1
https://openalex.org/W4221119676,https://openalex.org/W4225115595,1
https://openalex.org/W4220936192,https://openalex.org/W4225117389,1
https://openalex.org/W4220955183,https://openalex.org/W4224992743,1
https://openalex.org/W4220955183,https://openalex.org/W4224999418,1
https://openalex.org/W4220955183,https://openalex.org/W4225011935,1
https://openalex.org/W4220955183,https://openalex.org/W4225094277,1
https://openalex.org/W4220955183,https://openalex.org/W4225103181,1
https://openalex.org/W4220955183,https://openalex.org/W4225117389,1
https://openalex.org/W4224992743,https://openalex.org/W4224999418,1
https://openalex.org/W4224992743,https://openalex.org/W4225006216,1
https://openalex.org/W4224992743,https://openalex.org/W4225011935,1
https://openalex.org/W4224992743,https://openalex.org/W4225094277,1
https://openalex.org/W4224992743,https://openalex.org/W4225103181,1
https://openalex.org/W4224992743,https://openalex.org/W4225115595,1
https://openalex.org/W4224992743,https://openalex.org/W4225117389,1
https://openalex.org/W4224999418,https://openalex.org/W4225094277,1
https://openalex.org/W4224999418,https://openalex.org/W4225103181,1
https://openalex.org/W4224999418,https://openalex.org/W4225115595,1
https://openalex.org/W4224999418,https://openalex.org/W4225117389,1
https://openalex.org/W4225006216,https://openalex.org/W4225011935,1
https://openalex.org/W4221119676,https://openalex.org/W4225139328,1
https://openalex.org/W4221119676,https://openalex.org/W4225150439,1
https://openalex.org/W4225006216,https://openalex.org/W4225115595,1
https://openalex.org/W4225006216,https://openalex.org/W4225117389,1
https://openalex.org/W4225011935,https://openalex.org/W4225094277,1
https://openalex.org/W4225011935,https://openalex.org/W4225103181,1
https://openalex.org/W4225011935,https://openalex.org/W4225117389,1
https://openalex.org/W4224984702,https://openalex.org/W4224984797,1
https://openalex.org/W4225094277,https://openalex.org/W4225115595,1
https://openalex.org/W4225094277,https://openalex.org/W4225117389,1
https://openalex.org/W4225103181,https://openalex.org/W4225115595,1
https://openalex.org/W4225103181,https://openalex.org/W4225117389,1
https://openalex.org/W4225115595,https://openalex.org/W4225117389,1
https://openalex.org/W4224984048,https://openalex.org/W4225014253,1
https://openalex.org/W4221164056,https://openalex.org/W4225014345,1
https://openalex.org/W4221164056,https://openalex.org/W4225094277,1
https://openalex.org/W4225014345,https://openalex.org/W4225094277,1
https://openalex.org/W4224984702,https://openalex.org/W4224989403,1
https://openalex.org/W4224979401,https://openalex.org/W4225000233,1
https://openalex.org/W3208416788,https://openalex.org/W4225006216,1
https://openalex.org/W4224991060,https://openalex.org/W4225006216,1
https://openalex.org/W4225009063,https://openalex.org/W4225083341,1
https://openalex.org/W4225009063,https://openalex.org/W4225129564,1
https://openalex.org/W4225083341,https://openalex.org/W4225129564,1
https://openalex.org/W4225094277,https://openalex.org/W4225108991,1
https://openalex.org/W4224985466,https://openalex.org/W4225139328,1
https://openalex.org/W4224985466,https://openalex.org/W4225142345,1
https://openalex.org/W4225011935,https://openalex.org/W4225102280,1
https://openalex.org/W4224984702,https://openalex.org/W4224990374,1
https://openalex.org/W4224979390,https://openalex.org/W4224985652,1
https://openalex.org/W4212894176,https://openalex.org/W4225115595,1
https://openalex.org/W4225107257,https://openalex.org/W4225162252,1
https://openalex.org/W4225127221,https://openalex.org/W4225162252,1
https://openalex.org/W4225115426,https://openalex.org/W4225129564,1
https://openalex.org/W4224988875,https://openalex.org/W4224990230,1
https://openalex.org/W4224988875,https://openalex.org/W4224992620,1
https://openalex.org/W4224984702,https://openalex.org/W4224991166,1
https://openalex.org/W4224990230,https://openalex.org/W4224992620,1
https://openalex.org/W4224990230,https://openalex.org/W4224992918,1
https://openalex.org/W4224990230,https://openalex.org/W4225013404,1
https://openalex.org/W4224992620,https://openalex.org/W4224992918,1
https://openalex.org/W4224992620,https://openalex.org/W4225013404,1
https://openalex.org/W4224984702,https://openalex.org/W4224992082,1
https://openalex.org/W4224984048,https://openalex.org/W4225094266,1
https://openalex.org/W4221164056,https://openalex.org/W4225083341,1
https://openalex.org/W4224991060,https://openalex.org/W4225083341,1
https://openalex.org/W4225083341,https://openalex.org/W4225109361,1
https://openalex.org/W4225014253,https://openalex.org/W4225163156,1
https://openalex.org/W4224984702,https://openalex.org/W4224992620,1
https://openalex.org/W4224984702,https://openalex.org/W4224995359,1
https://openalex.org/W4220936192,https://openalex.org/W4225108150,1
https://openalex.org/W4225115426,https://openalex.org/W4225145829,1
https://openalex.org/W4224992620,https://openalex.org/W4224992683,1
https://openalex.org/W4224990314,https://openalex.org/W4225103667,1
https://openalex.org/W4224982650,https://openalex.org/W4224992082,1
https://openalex.org/W4224985466,https://openalex.org/W4225013403,1
https://openalex.org/W4224985466,https://openalex.org/W4225000207,1
https://openalex.org/W4225000211,https://openalex.org/W4225149108,1
https://openalex.org/W4224986677,https://openalex.org/W4225015649,1
https://openalex.org/W4225015649,https://openalex.org/W4225156178,1
https://openalex.org/W4225011965,https://openalex.org/W4225086399,1
https://openalex.org/W4224984797,https://openalex.org/W4224998981,1
https://openalex.org/W4225000233,https://openalex.org/W4225150439,1
https://openalex.org/W4221164056,https://openalex.org/W4224989403,1
https://openalex.org/W4221164056,https://openalex.org/W4225002467,1
https://openalex.org/W4224984702,https://openalex.org/W4224998622,1
https://openalex.org/W4221164056,https://openalex.org/W4225013489,1
https://openalex.org/W4221164056,https://openalex.org/W4225014841,1
https://openalex.org/W4221164056,https://openalex.org/W4225086399,1
https://openalex.org/W4221164056,https://openalex.org/W4225100078,1
https://openalex.org/W4224989403,https://openalex.org/W4225002467,1
https://openalex.org/W4224989403,https://openalex.org/W4225009063,1
https://openalex.org/W4224989403,https://openalex.org/W4225013489,1
https://openalex.org/W4224989403,https://openalex.org/W4225014841,1
https://openalex.org/W4224989403,https://openalex.org/W4225100078,1
https://openalex.org/W4225002467,https://openalex.org/W4225009063,1
https://openalex.org/W4225002467,https://openalex.org/W4225013489,1
https://openalex.org/W4225002467,https://openalex.org/W4225014841,1
https://openalex.org/W4225002467,https://openalex.org/W4225086399,1
https://openalex.org/W4225002467,https://openalex.org/W4225100078,1
https://openalex.org/W4225009063,https://openalex.org/W4225013489,1
https://openalex.org/W4225009063,https://openalex.org/W4225014841,1
https://openalex.org/W4225009063,https://openalex.org/W4225086399,1
https://openalex.org/W4225009063,https://openalex.org/W4225100078,1
https://openalex.org/W4225013489,https://openalex.org/W4225014841,1
https://openalex.org/W4225013489,https://openalex.org/W4225086399,1
https://openalex.org/W4225013489,https://openalex.org/W4225100078,1
https://openalex.org/W4225014841,https://openalex.org/W4225086399,1
https://openalex.org/W4225014841,https://openalex.org/W4225100078,1
https://openalex.org/W4225086399,https://openalex.org/W4225100078,1
https://openalex.org/W4224984702,https://openalex.org/W4225000207,1
https://openalex.org/W4225014841,https://openalex.org/W4225139328,1
https://openalex.org/W4224984702,https://openalex.org/W4225009750,1
https://openalex.org/W4224997456,https://openalex.org/W4225156178,1
https://openalex.org/W4224986677,https://openalex.org/W4225013419,1
https://openalex.org/W4225006216,https://openalex.org/W4225011339,1
https://openalex.org/W4224984702,https://openalex.org/W4225012808,1
https://openalex.org/W4225011339,https://openalex.org/W4225109361,1
https://openalex.org/W4224981638,https://openalex.org/W4224981839,1
https://openalex.org/W4224986677,https://openalex.org/W4225001758,1
https://openalex.org/W4224986677,https://openalex.org/W4225127221,1
https://openalex.org/W4224998622,https://openalex.org/W4225001758,1
https://openalex.org/W4224998622,https://openalex.org/W4225127221,1
https://openalex.org/W4225000207,https://openalex.org/W4225001758,1
https://openalex.org/W4225000207,https://openalex.org/W4225127221,1
https://openalex.org/W4225001758,https://openalex.org/W4225127221,1
https://openalex.org/W4224984702,https://openalex.org/W4225085232,1
https://openalex.org/W4221119676,https://openalex.org/W4225102280,1
https://openalex.org/W4221164056,https://openalex.org/W4225102280,1
https://openalex.org/W4224998981,https://openalex.org/W4225008289,1
https://openalex.org/W4224998981,https://openalex.org/W4225102742,1
https://openalex.org/W4224990230,https://openalex.org/W4225120919,1
https://openalex.org/W4224990230,https://openalex.org/W4225162252,1
https://openalex.org/W4225105010,https://openalex.org/W4225120919,1
https://openalex.org/W4225105010,https://openalex.org/W4225162252,1
https://openalex.org/W4225120919,https://openalex.org/W4225162252,1
https://openalex.org/W4220936192,https://openalex.org/W4225102280,1
https://openalex.org/W4220955183,https://openalex.org/W4220984391,1
https://openalex.org/W4225008289,https://openalex.org/W4225103618,1
https://openalex.org/W4220955183,https://openalex.org/W4225156178,1
https://openalex.org/W4220955183,https://openalex.org/W4225083341,1
https://openalex.org/W4224989671,https://openalex.org/W4225014740,1
https://openalex.org/W4224995304,https://openalex.org/W4225109379,1
https://openalex.org/W4224984702,https://openalex.org/W4225086399,1
https://openalex.org/W4224997964,https://openalex.org/W4225013489,1
https://openalex.org/W4224997964,https://openalex.org/W4225162252,1
https://openalex.org/W4225013489,https://openalex.org/W4225162252,1
https://openalex.org/W4224979739,https://openalex.org/W4225115595,1
https://openalex.org/W4225098446,https://openalex.org/W4225109361,1
https://openalex.org/W4225014841,https://openalex.org/W4225093322,1
https://openalex.org/W4225086399,https://openalex.org/W4225103667,1
https://openalex.org/W4224984797,https://openalex.org/W4225162729,1
https://openalex.org/W4225003795,https://openalex.org/W4225156178,1
https://openalex.org/W4224992620,https://openalex.org/W4225011965,1
https://openalex.org/W4224979832,https://openalex.org/W4224984797,1
https://openalex.org/W4225103667,https://openalex.org/W4225109361,1
https://openalex.org/W4220727484,https://openalex.org/W4225006216,1
https://openalex.org/W4224981456,https://openalex.org/W4225109361,1
https://openalex.org/W4224979523,https://openalex.org/W4224995920,1
https://openalex.org/W4224989665,https://openalex.org/W4224998622,1
https://openalex.org/W4224984702,https://openalex.org/W4225108150,1
https://openalex.org/W4221029209,https://openalex.org/W4225100078,1
https://openalex.org/W4224990314,https://openalex.org/W4225095645,1
https://openalex.org/W4224979325,https://openalex.org/W4225120163,1
https://openalex.org/W4225011401,https://openalex.org/W4225120163,1
https://openalex.org/W4225011935,https://openalex.org/W4225083341,1
https://openalex.org/W4224979401,https://openalex.org/W4224998622,1
https://openalex.org/W4224979686,https://openalex.org/W4224998622,1
https://openalex.org/W4224990239,https://openalex.org/W4225003795,1
https://openalex.org/W4224990239,https://openalex.org/W4225008289,1
https://openalex.org/W4224990239,https://openalex.org/W4225013419,1
https://openalex.org/W4224984702,https://openalex.org/W4225115595,1
https://openalex.org/W4224990239,https://openalex.org/W4225115595,1
https://openalex.org/W4225003795,https://openalex.org/W4225008289,1
https://openalex.org/W4225003795,https://openalex.org/W4225013419,1
https://openalex.org/W4225003795,https://openalex.org/W4225091435,1
https://openalex.org/W4225003795,https://openalex.org/W4225115595,1
https://openalex.org/W4225008289,https://openalex.org/W4225013419,1
https://openalex.org/W4225008289,https://openalex.org/W4225091435,1
https://openalex.org/W4225008289,https://openalex.org/W4225115595,1
https://openalex.org/W4225013419,https://openalex.org/W4225091435,1
https://openalex.org/W4225013419,https://openalex.org/W4225115595,1
https://openalex.org/W4225091435,https://openalex.org/W4225115595,1
https://openalex.org/W4224991000,https://openalex.org/W4224992683,1
https://openalex.org/W4224990374,https://openalex.org/W4225017028,1
https://openalex.org/W4224990374,https://openalex.org/W4225098379,1
https://openalex.org/W4224979401,https://openalex.org/W4225162729,1
https://openalex.org/W4224984702,https://openalex.org/W4225139328,1
https://openalex.org/W4224999418,https://openalex.org/W4225011401,1
https://openalex.org/W4224992620,https://openalex.org/W4225115449,1
https://openalex.org/W4221164056,https://openalex.org/W4225015651,1
https://openalex.org/W4224991060,https://openalex.org/W4225013403,1
https://openalex.org/W4224991060,https://openalex.org/W4225015651,1
https://openalex.org/W4225013403,https://openalex.org/W4225015651,1
https://openalex.org/W4225015651,https://openalex.org/W4225109361,1
https://openalex.org/W4225015651,https://openalex.org/W4225162252,1
https://openalex.org/W4225001890,https://openalex.org/W4225100078,1
https://openalex.org/W4224979325,https://openalex.org/W4225115595,1
https://openalex.org/W4225108150,https://openalex.org/W4225156875,1
https://openalex.org/W3208416788,https://openalex.org/W4225109361,1
https://openalex.org/W4224980693,https://openalex.org/W4225001758,1
https://openalex.org/W4220955183,https://openalex.org/W4221108272,1
https://openalex.org/W4225103181,https://openalex.org/W4225151152,1
https://openalex.org/W4225103181,https://openalex.org/W4225162252,1
https://openalex.org/W4225151152,https://openalex.org/W4225162252,1
https://openalex.org/W4225000207,https://openalex.org/W4225142345,1
https://openalex.org/W4224985466,https://openalex.org/W4224998981,1
https://openalex.org/W4224998622,https://openalex.org/W4224998981,1
https://openalex.org/W4225105010,https://openalex.org/W4225162729,1
https://openalex.org/W4224998622,https://openalex.org/W4225107257,1
https://openalex.org/W4224998622,https://openalex.org/W4225156178,1
https://openalex.org/W4225000207,https://openalex.org/W4225156178,1
https://openalex.org/W4225107257,https://openalex.org/W4225156178,1
https://openalex.org/W4224999658,https://openalex.org/W4225013404,1
https://openalex.org/W4224999658,https://openalex.org/W4225083341,1
https://openalex.org/W4225013404,https://openalex.org/W4225083341,1
https://openalex.org/W4225102280,https://openalex.org/W4225120919,1
https://openalex.org/W4224984702,https://openalex.org/W4225150439,1
https://openalex.org/W4224984797,https://openalex.org/W4224989403,1
https://openalex.org/W4224993644,https://openalex.org/W4225117389,1
https://openalex.org/W4224984653,https://openalex.org/W4225096941,1
https://openalex.org/W4224981638,https://openalex.org/W4225014740,1
https://openalex.org/W4224991060,https://openalex.org/W4224993644,1
https://openalex.org/W4224991060,https://openalex.org/W4225009063,1
https://openalex.org/W4224991146,https://openalex.org/W4225094266,1
https://openalex.org/W4224999658,https://openalex.org/W4225016355,1
https://openalex.org/W4224984058,https://openalex.org/W4225156178,1
https://openalex.org/W4212894176,https://openalex.org/W4225003795,1
https://openalex.org/W4224979832,https://openalex.org/W4224999418,1
https://openalex.org/W4224984797,https://openalex.org/W4224991166,1
https://openalex.org/W4224984797,https://openalex.org/W4224992082,1
https://openalex.org/W4224992918,https://openalex.org/W4225010656,1
https://openalex.org/W4225008543,https://openalex.org/W4225095645,1
https://openalex.org/W4225102280,https://openalex.org/W4225166214,1
https://openalex.org/W4225082673,https://openalex.org/W4225162729,1
https://openalex.org/W4224992620,https://openalex.org/W4225003795,1
https://openalex.org/W4224992620,https://openalex.org/W4225016564,1
https://openalex.org/W4225003795,https://openalex.org/W4225016564,1
https://openalex.org/W4225003795,https://openalex.org/W4225103613,1
https://openalex.org/W4225016564,https://openalex.org/W4225103613,1
https://openalex.org/W4224992082,https://openalex.org/W4225145829,1
https://openalex.org/W4224985466,https://openalex.org/W4224992082,1
https://openalex.org/W4224985466,https://openalex.org/W4225006216,1
https://openalex.org/W4224985466,https://openalex.org/W4225085515,1
https://openalex.org/W4224985466,https://openalex.org/W4225094277,1
https://openalex.org/W4224985466,https://openalex.org/W4225103181,1
https://openalex.org/W4224985466,https://openalex.org/W4225150439,1
https://openalex.org/W4224992082,https://openalex.org/W4225006216,1
https://openalex.org/W4224992082,https://openalex.org/W4225085515,1
https://openalex.org/W4224992082,https://openalex.org/W4225094277,1
https://openalex.org/W4224992082,https://openalex.org/W4225103181,1
https://openalex.org/W4225006216,https://openalex.org/W4225085515,1
https://openalex.org/W4225006216,https://openalex.org/W4225150439,1
https://openalex.org/W4225085515,https://openalex.org/W4225094277,1
https://openalex.org/W4225085515,https://openalex.org/W4225103181,1
https://openalex.org/W4225085515,https://openalex.org/W4225150439,1
https://openalex.org/W4225094277,https://openalex.org/W4225150439,1
https://openalex.org/W4225103181,https://openalex.org/W4225150439,1
https://openalex.org/W4225014740,https://openalex.org/W4225166214,1
https://openalex.org/W4224984797,https://openalex.org/W4224995359,1
https://openalex.org/W4221158799,https://openalex.org/W4221163951,1
https://openalex.org/W4221158799,https://openalex.org/W4225011935,1
https://openalex.org/W4225100078,https://openalex.org/W4225156178,1
https://openalex.org/W4224992620,https://openalex.org/W4225011401,1
https://openalex.org/W4224985466,https://openalex.org/W4225008543,1
https://openalex.org/W4224985466,https://openalex.org/W4225164125,1
https://openalex.org/W4224990374,https://openalex.org/W4225008543,1
https://openalex.org/W4224990374,https://openalex.org/W4225164125,1
https://openalex.org/W4225008543,https://openalex.org/W4225164125,1
https://openalex.org/W4221158799,https://openalex.org/W4224979739,1
https://openalex.org/W4221164056,https://openalex.org/W4225014253,1
https://openalex.org/W4225001124,https://openalex.org/W4225010656,1
https://openalex.org/W4225013489,https://openalex.org/W4225085232,1
https://openalex.org/W4224984797,https://openalex.org/W4225000207,1
https://openalex.org/W4225008543,https://openalex.org/W4225082673,1
https://openalex.org/W4225016564,https://openalex.org/W4225082673,1
https://openalex.org/W4221119676,https://openalex.org/W4225102742,1
https://openalex.org/W3208416788,https://openalex.org/W4225089191,1
https://openalex.org/W4225006216,https://openalex.org/W4225162252,1
https://openalex.org/W4224984797,https://openalex.org/W4225009750,1
https://openalex.org/W4224991166,https://openalex.org/W4225008543,1
https://openalex.org/W4225000207,https://openalex.org/W4225008543,1
https://openalex.org/W4224990314,https://openalex.org/W4224991000,1
https://openalex.org/W4221023045,https://openalex.org/W4225164125,1
https://openalex.org/W4221023045,https://openalex.org/W4225103613,1
https://openalex.org/W4224999418,https://openalex.org/W4225013403,1
https://openalex.org/W4225009143,https://openalex.org/W4225015622,1
https://openalex.org/W4225097818,https://openalex.org/W4225103613,1
https://openalex.org/W4220955183,https://openalex.org/W4224992620,1
https://openalex.org/W4212894176,https://openalex.org/W4225117389,1
https://openalex.org/W4224984058,https://openalex.org/W4225003795,1
https://openalex.org/W4220955183,https://openalex.org/W4224979390,1
https://openalex.org/W4220955183,https://openalex.org/W4224981456,1
https://openalex.org/W4220955183,https://openalex.org/W4224984058,1
https://openalex.org/W4220955183,https://openalex.org/W4224988227,1
https://openalex.org/W4224979390,https://openalex.org/W4224981456,1
https://openalex.org/W4224979390,https://openalex.org/W4224984058,1
https://openalex.org/W4224979390,https://openalex.org/W4224988227,1
https://openalex.org/W4224979390,https://openalex.org/W4224990314,1
https://openalex.org/W4224981456,https://openalex.org/W4224984058,1
https://openalex.org/W4224981456,https://openalex.org/W4224988227,1
https://openalex.org/W4224981456,https://openalex.org/W4224990314,1
https://openalex.org/W4224984058,https://openalex.org/W4224988227,1
https://openalex.org/W4224984058,https://openalex.org/W4224990314,1
https://openalex.org/W4224988227,https://openalex.org/W4224990314,1
https://openalex.org/W4225103618,https://openalex.org/W4225107257,1
https://openalex.org/W4224985466,https://openalex.org/W4224995359,1
https://openalex.org/W4224985466,https://openalex.org/W4225120919,1
https://openalex.org/W4224995359,https://openalex.org/W4225120919,1
https://openalex.org/W4224983875,https://openalex.org/W4225004558,1
https://openalex.org/W4225003999,https://openalex.org/W4225086399,1
https://openalex.org/W4224991000,https://openalex.org/W4224995920,1
https://openalex.org/W4224991000,https://openalex.org/W4225009063,1
https://openalex.org/W4224995920,https://openalex.org/W4225009063,1
https://openalex.org/W4225092321,https://openalex.org/W4225114665,1
https://openalex.org/W4225092321,https://openalex.org/W4225154610,1
https://openalex.org/W4225092321,https://openalex.org/W4225164728,1
https://openalex.org/W4225114665,https://openalex.org/W4225154610,1
https://openalex.org/W4225114665,https://openalex.org/W4225164728,1
https://openalex.org/W4225154610,https://openalex.org/W4225164728,1
https://openalex.org/W4224998981,https://openalex.org/W4225016353,1
https://openalex.org/W4220936192,https://openalex.org/W4224979739,1
https://openalex.org/W4225013489,https://openalex.org/W4225110307,1
https://openalex.org/W4225083341,https://openalex.org/W4225156178,1
https://openalex.org/W4225107234,https://openalex.org/W4225156178,1
https://openalex.org/W4224984797,https://openalex.org/W4225012808,1
https://openalex.org/W4225092321,https://openalex.org/W4225103181,1
https://openalex.org/W4224984797,https://openalex.org/W4225085232,1
https://openalex.org/W4224982779,https://openalex.org/W4225014253,1
https://openalex.org/W4224982779,https://openalex.org/W4225109361,1
https://openalex.org/W4224984797,https://openalex.org/W4225086399,1
https://openalex.org/W4225006216,https://openalex.org/W4225009750,1
https://openalex.org/W4224983875,https://openalex.org/W4225016564,1
https://openalex.org/W4225008289,https://openalex.org/W4225163156,1
https://openalex.org/W4225007817,https://openalex.org/W4225164728,1
https://openalex.org/W4224984048,https://openalex.org/W4225102742,1
https://openalex.org/W4224992620,https://openalex.org/W4225015649,1
https://openalex.org/W4225083341,https://openalex.org/W4225107234,1
https://openalex.org/W4224992683,https://openalex.org/W4225095645,1
https://openalex.org/W4224990239,https://openalex.org/W4225015649,1
https://openalex.org/W4224990239,https://openalex.org/W4225086772,1
https://openalex.org/W4224990239,https://openalex.org/W4225100078,1
https://openalex.org/W4224990239,https://openalex.org/W4225108991,1
https://openalex.org/W4225015649,https://openalex.org/W4225086772,1
https://openalex.org/W4225015649,https://openalex.org/W4225091435,1
https://openalex.org/W4225015649,https://openalex.org/W4225100078,1
https://openalex.org/W4225015649,https://openalex.org/W4225108991,1
https://openalex.org/W4225086772,https://openalex.org/W4225091435,1
https://openalex.org/W4225086772,https://openalex.org/W4225100078,1
https://openalex.org/W4225086772,https://openalex.org/W4225108991,1
https://openalex.org/W4225091435,https://openalex.org/W4225100078,1
https://openalex.org/W4225091435,https://openalex.org/W4225108991,1
https://openalex.org/W4225100078,https://openalex.org/W4225108991,1
https://openalex.org/W4225009750,https://openalex.org/W4225100575,1
